,price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
13723,23300,2019,nissan frontier crew cab sv,good,6,gas,27493,other,pickup,grey,1,2019-02-13,31
13724,30300,2017,ford f150 supercrew cab xlt,good,6,gas,30339,automatic,pickup,brown,1,2018-05-18,17
13725,19999,2017,ford explorer,excellent,4,gas,82833,automatic,SUV,black,1,2019-03-07,44
13726,23800,2019,nissan frontier crew cab sv,good,6,gas,10899,other,pickup,silver,1,2019-02-09,22
13727,26900,2014,chevrolet silverado 1500 crew,good,8,gas,68607,automatic,pickup,black,1,2018-06-28,48
13728,7500,2012,toyota camry,like new,4,gas,120000,automatic,sedan,black,0,2018-08-19,55
13729,600,2012,hyundai santa fe,excellent,6,gas,95000,automatic,SUV,silver,1,2019-02-18,76
13730,600,2005,ford f-150,excellent,8,gas,83000,automatic,pickup,blue,0,2018-10-14,26
13731,22995,2015,ford f-250,excellent,8,gas,51166,automatic,pickup,white,1,2019-02-17,54
13732,12999,2014,toyota camry le,excellent,4,gas,70639,automatic,sedan,green,0,2019-01-12,81
13733,7900,1966,ford mustang,good,6,gas,88345,automatic,coupe,red,0,2019-01-22,11
13734,8900,2010,honda cr-v,excellent,4,gas,99000,automatic,SUV,brown,1,2018-10-29,40
13735,8900,2017,chevrolet equinox,good,4,gas,52000,automatic,SUV,red,0,2018-11-08,17
13736,18555,2017,ford escape,excellent,4,gas,12781,automatic,SUV,orange,0,2018-07-04,26
13737,25000,2015,chevrolet colorado,excellent,6,gas,49745,automatic,truck,green,1,2019-02-05,66
13738,9950,2011,gmc sierra 1500,excellent,8,gas,133211,automatic,pickup,white,1,2018-11-28,22
13739,13995,2012,ford f-150,good,8,gas,180260,automatic,truck,white,1,2018-08-02,6
13740,13995,2007,ram 2500,good,6,diesel,130356,automatic,truck,grey,1,2019-04-19,23
13741,11500,2004,gmc sierra 2500hd,excellent,8,gas,112000,automatic,pickup,silver,1,2019-01-30,20
13742,4900,2009,subaru impreza,excellent,4,gas,119000,automatic,hatchback,orange,1,2019-01-24,40
13743,28683,2015,chevrolet silverado 1500,excellent,8,gas,37491,automatic,truck,silver,1,2018-06-17,17
13744,8400,2012,subaru outback,like new,4,gas,128000,automatic,wagon,grey,1,2019-03-26,51
13745,8995,2014,kia sorento,good,4,gas,110592,automatic,SUV,black,0,2018-10-28,59
13746,47900,2019,chevrolet suburban,excellent,8,gas,23554,automatic,SUV,black,1,2019-04-06,15
13747,17587,2017,ford escape,excellent,4,gas,23839,automatic,SUV,silver,0,2018-09-29,26
13748,66400,2018,chevrolet silverado 2500hd,excellent,8,diesel,4307,automatic,truck,white,1,2018-07-02,74
13749,6400,2008,jeep grand cherokee,excellent,6,gas,130000,automatic,SUV,black,1,2018-12-21,43
13750,18800,2015,chevrolet camaro lt coupe 2d,good,6,gas,33926,other,coupe,grey,0,2018-07-12,14
13751,11995,2008,jeep wrangler,excellent,6,gas,130750,automatic,SUV,red,1,2018-06-04,173
13752,10495,2014,ford escape,excellent,4,gas,75605,automatic,SUV,grey,0,2018-09-21,103
13753,6999,2009,chevrolet tahoe,excellent,8,gas,107031,automatic,SUV,brown,1,2018-09-10,22
13754,12995,2015,toyota rav4,excellent,4,gas,102118,automatic,SUV,red,1,2018-06-23,98
13755,11995,2016,ford edge,excellent,4,gas,109600,automatic,SUV,white,0,2018-05-31,4
13756,11495,2014,toyota sienna,excellent,6,gas,103357,automatic,mini-van,black,0,2018-08-13,20
13757,11758,2013,honda civic,excellent,4,gas,73720,automatic,sedan,silver,0,2018-09-23,12
13758,31584,2011,chevrolet silverado 1500,excellent,8,gas,25354,automatic,truck,red,1,2018-12-29,146
13759,6900,2012,subaru forester,excellent,4,gas,133000,automatic,SUV,green,1,2018-11-07,8
13760,43900,2018,chevrolet tahoe,excellent,8,gas,25194,automatic,SUV,black,1,2018-06-18,34
13761,7995,2002,ram 1500,excellent,8,gas,107744,automatic,truck,blue,1,2018-05-07,6
13762,34844,2015,chevrolet suburban,excellent,8,gas,60331,automatic,SUV,white,1,2018-12-26,25
13763,34900,2018,ram 2500,excellent,6,diesel,130356,manual,pickup,white,1,2019-02-10,37
13764,23400,2019,chevrolet camaro lt coupe 2d,good,6,gas,22162,other,coupe,silver,0,2019-02-20,30
13765,36995,2013,ram 3500,excellent,8,gas,35922,automatic,truck,black,1,2018-05-13,22
13766,8900,2011,honda cr-v,excellent,4,gas,117000,automatic,SUV,brown,1,2018-05-12,40
13767,14995,2016,nissan rogue,excellent,4,gas,24432,automatic,SUV,silver,1,2018-11-20,35
13768,7300,2011,chrysler town & country,excellent,6,gas,113000,automatic,mini-van,grey,0,2019-03-19,49
13769,4700,2004,chevrolet silverado 1500,good,8,gas,213000,automatic,truck,black,1,2018-11-01,36
13770,13995,2013,toyota rav4,excellent,4,gas,122000,automatic,SUV,black,1,2018-12-14,25
13771,27900,2012,ram 2500,excellent,6,diesel,101073,automatic,pickup,white,1,2018-12-01,53
13772,16995,2015,ford f150,excellent,6,gas,98980,automatic,pickup,grey,1,2019-03-24,76
13773,19600,2016,chevrolet camaro lt coupe 2d,good,6,gas,31319,other,coupe,grey,0,2019-03-02,57
13774,14995,2015,chrysler 200,excellent,4,gas,40467,automatic,sedan,red,0,2019-01-30,83
13775,15998,2017,chevrolet equinox,excellent,4,gas,43614,automatic,SUV,red,0,2018-05-07,35
13776,45000,2019,chevrolet suburban,excellent,8,gas,20674,automatic,SUV,blue,1,2019-01-14,9
13777,12995,2014,honda cr-v,excellent,4,gas,124000,automatic,SUV,brown,1,2018-05-16,42
13778,39995,2017,jeep grand cherokee,excellent,8,gas,112192,automatic,wagon,red,1,2018-12-23,58
13779,9995,2011,subaru outback,excellent,4,gas,116730,automatic,wagon,silver,1,2019-04-11,226
13780,5500,2009,toyota corolla,excellent,4,gas,122000,automatic,sedan,silver,0,2018-06-22,16
13781,7695,2014,chevrolet cruze,excellent,4,gas,98882,automatic,sedan,red,0,2018-12-05,8
13782,7750,2013,toyota corolla,good,4,gas,141056,automatic,sedan,blue,0,2019-03-15,46
13783,15700,2010,chevrolet camaro lt coupe 2d,good,6,gas,68024,other,coupe,orange,0,2018-11-14,79
13784,26700,2017,ford mustang gt coupe 2d,good,8,gas,12513,other,coupe,black,0,2019-03-17,6
13785,23000,2017,chevrolet camaro lt coupe 2d,good,6,gas,28341,other,coupe,silver,0,2019-04-19,64
13786,10275,2016,dodge grand caravan,good,6,gas,90129,automatic,van,blue,0,2018-07-09,25
13787,29600,2015,ford mustang gt coupe 2d,good,8,gas,3915,other,coupe,green,0,2019-01-10,58
13788,23900,2017,chevrolet camaro lt coupe 2d,good,6,gas,16376,other,coupe,white,0,2018-12-04,40
13789,1500,1997,honda civic,good,4,gas,150000,manual,sedan,silver,0,2018-10-12,39
13790,20800,2017,chevrolet camaro lt coupe 2d,good,6,gas,9816,other,coupe,red,0,2018-09-03,3
13791,18000,1987,chevrolet silverado 1500,like new,8,gas,60739,automatic,pickup,custom,0,2019-03-04,153
13792,24400,2017,chevrolet camaro lt coupe 2d,good,6,gas,7768,other,coupe,silver,0,2019-01-05,24
13793,26000,2017,ford mustang gt coupe 2d,good,8,gas,33528,other,coupe,yellow,0,2018-07-23,61
13794,25100,2014,ford mustang gt coupe 2d,good,8,gas,33058,other,coupe,black,0,2018-11-15,47
13795,8100,2016,dodge grand caravan,excellent,6,gas,136000,automatic,mini-van,custom,1,2018-07-27,148
13796,33000,2014,chevrolet silverado,excellent,8,gas,34000,automatic,pickup,black,1,2018-07-15,17
13797,41595,2019,jeep wrangler unlimited,like new,6,gas,13000,automatic,SUV,orange,0,2019-04-14,43
13798,3750,2006,nissan murano,excellent,6,gas,113489,automatic,SUV,black,0,2018-11-08,50
13799,22900,2018,nissan frontier crew cab sv,good,6,gas,24209,other,pickup,black,1,2018-07-19,33
13800,22100,2013,ford f150 supercrew cab xlt,good,6,gas,80854,other,pickup,white,1,2018-10-21,20
13801,29700,2018,chevrolet silverado 1500 crew,good,6,gas,21659,automatic,pickup,red,1,2019-02-25,27
13802,23900,2014,chevrolet silverado 1500 crew,good,8,gas,91844,automatic,pickup,white,1,2019-02-15,26
13803,24000,2013,ford f150 supercrew cab xlt,good,6,gas,51047,other,pickup,black,1,2018-09-08,16
13804,20200,2018,nissan frontier crew cab sv,good,6,gas,49596,other,pickup,black,1,2018-05-06,21
13805,4590,2010,nissan rogue,good,6,gas,132769,automatic,SUV,red,0,2019-02-22,32
13806,5690,2007,ford f-150,good,8,gas,148796,automatic,truck,grey,0,2018-08-08,14
13807,21500,2018,nissan frontier crew cab sv,good,6,gas,16168,other,pickup,white,0,2018-09-09,20
13808,21900,2019,nissan frontier crew cab sv,good,6,gas,27576,other,pickup,white,1,2019-04-10,3
13809,8795,2014,chrysler town & country,excellent,6,gas,127000,automatic,van,black,0,2018-08-21,27
13810,6995,2010,honda cr-v,excellent,4,gas,157000,automatic,SUV,silver,1,2019-04-08,105
13811,21000,2003,ford f150,excellent,8,gas,11500,automatic,pickup,orange,0,2019-01-10,9
13812,1,2016,dodge charger,excellent,10,gas,29406,other,sedan,red,1,2018-09-12,50
13813,1,2016,ram 3500,excellent,10,gas,43200,other,truck,white,1,2018-12-17,28
13814,1,2014,chevrolet camaro,excellent,8,gas,51550,manual,coupe,black,1,2018-12-15,7
13815,1,2018,nissan rogue,excellent,4,gas,34847,automatic,SUV,silver,1,2019-02-13,86
13816,1,2018,jeep grand cherokee,excellent,6,gas,15149,automatic,SUV,silver,0,2018-07-18,21
13817,1,2011,ford f-150,excellent,8,gas,121928,automatic,truck,grey,1,2018-10-25,11
13818,1,2015,dodge charger,excellent,10,gas,59772,other,sedan,custom,1,2018-10-08,71
13819,1,2019,chevrolet tahoe,excellent,8,gas,6212,automatic,SUV,white,0,2019-02-14,13
13820,1,2018,dodge charger,excellent,6,gas,7655,automatic,sedan,black,0,2018-07-02,85
13821,1,2019,chevrolet camaro,excellent,6,gas,62655,automatic,convertible,silver,1,2019-01-31,44
13822,43999,2016,ford f-250 sd,excellent,10,gas,97249,other,truck,black,1,2018-05-06,45
13823,1,2017,dodge charger,excellent,6,gas,37790,automatic,sedan,red,0,2018-05-05,41
13824,1,2012,jeep wrangler,excellent,6,gas,79922,automatic,SUV,white,1,2018-12-19,18
13825,11995,2017,toyota corolla,good,4,gas,76556,automatic,sedan,black,0,2018-11-04,31
13826,10900,2001,jeep wrangler,excellent,6,gas,99915,manual,SUV,silver,1,2018-10-28,12
13827,1500,2002,chevrolet silverado,fair,8,gas,233900,automatic,truck,white,1,2018-08-06,53
13828,25000,2011,ford f250 super duty,excellent,8,diesel,123000,automatic,truck,red,1,2019-03-17,11
13829,24900,2006,ford f350 super duty,excellent,8,diesel,227000,automatic,pickup,white,0,2018-06-03,30
13830,3500,2004,chevrolet suburban,fair,8,gas,149245,automatic,SUV,green,1,2018-07-20,24
13831,3800,2012,ford focus,good,4,gas,130323,automatic,sedan,black,0,2019-02-07,35
13832,17995,2012,ford f-250 sd,excellent,8,gas,77324,automatic,truck,white,1,2018-10-12,57
13833,5990,2013,chrysler 300,excellent,6,gas,183000,automatic,sedan,silver,0,2018-09-07,33
13834,279,2018,ford escape,like new,4,gas,106000,automatic,SUV,black,1,2018-12-18,59
13835,16995,2011,chevrolet silverado 1500,excellent,8,gas,132461,automatic,pickup,black,1,2018-10-11,64
13836,10995,2011,ford ranger,excellent,6,gas,103782,automatic,pickup,white,1,2018-10-29,36
13837,8995,2012,hyundai sonata,excellent,4,hybrid,91704,automatic,sedan,blue,0,2018-07-01,57
13838,21995,2015,ford explorer,excellent,6,gas,79983,automatic,SUV,black,1,2019-03-26,19
13839,14995,2015,chrysler 300,excellent,6,gas,95997,automatic,sedan,black,0,2019-03-04,42
13840,14995,2013,bmw x5,excellent,6,gas,100712,automatic,SUV,black,1,2018-12-15,37
13841,21995,2014,gmc sierra 1500,excellent,8,gas,107398,automatic,pickup,black,1,2018-05-08,71
13842,26995,2017,chevrolet silverado 2500hd,excellent,8,gas,139147,automatic,pickup,black,1,2018-09-04,91
13843,16995,2012,chevrolet silverado 1500,excellent,8,gas,122024,automatic,pickup,blue,1,2019-02-19,29
13844,27995,2015,chevrolet tahoe,excellent,8,gas,118352,automatic,SUV,black,1,2019-03-03,59
13845,13995,2013,honda pilot,excellent,6,gas,118865,automatic,SUV,grey,1,2019-01-09,172
13846,22995,2014,chevrolet silverado 1500,excellent,8,gas,73768,automatic,pickup,red,1,2018-12-20,31
13847,6995,2010,toyota rav4,excellent,4,gas,161551,automatic,SUV,silver,1,2019-04-17,26
13848,10995,2015,dodge grand caravan,excellent,6,gas,67863,automatic,mini-van,black,0,2018-05-26,18
13849,15995,2013,chevrolet suburban,excellent,8,gas,155690,automatic,SUV,red,1,2018-09-06,30
13850,17995,2011,jeep wrangler unlimited,excellent,6,gas,104097,automatic,SUV,red,1,2018-11-10,19
13851,19995,2012,chevrolet camaro,excellent,6,gas,33024,manual,coupe,grey,0,2018-11-18,72
13852,28995,2016,jeep wrangler unlimited,excellent,6,gas,62313,automatic,SUV,black,1,2019-03-08,39
13853,9995,2013,toyota sienna,excellent,6,gas,152078,automatic,mini-van,black,0,2019-02-10,41
13854,11995,2016,chrysler 200,excellent,4,gas,52741,automatic,sedan,silver,0,2018-05-30,31
13855,14995,2012,ford fusion,excellent,4,gas,60424,automatic,sedan,grey,0,2018-10-18,29
13856,23995,2016,chevrolet colorado,excellent,6,gas,77400,automatic,pickup,black,1,2018-12-06,15
13857,10995,2013,chrysler town & country,excellent,6,gas,82610,automatic,mini-van,silver,0,2018-12-09,88
13858,22995,2014,ford f-150,excellent,6,gas,121928,automatic,pickup,white,1,2018-11-10,28
13859,13995,2013,chevrolet silverado 1500,excellent,8,gas,160138,automatic,pickup,silver,1,2018-12-12,5
13860,16995,2014,ram 1500,excellent,8,gas,97966,automatic,pickup,grey,1,2018-08-02,26
13861,26995,2017,ford mustang,excellent,8,gas,33433,manual,coupe,red,0,2018-11-21,23
13862,22995,2016,gmc sierra 1500,excellent,8,gas,148230,automatic,pickup,white,1,2018-12-12,102
13863,15995,2016,ford mustang,excellent,6,gas,72451,automatic,convertible,silver,0,2018-11-09,82
13864,17995,2010,toyota tacoma,excellent,6,gas,84542,automatic,pickup,grey,1,2019-03-14,49
13865,12995,2017,chevrolet impala,excellent,4,gas,98903,automatic,sedan,silver,0,2018-09-19,44
13866,19995,2014,jeep grand cherokee,excellent,6,diesel,96117,automatic,SUV,grey,1,2018-11-12,72
13867,8700,2008,chevrolet silverado,good,8,gas,118000,automatic,truck,silver,1,2018-07-19,10
13868,34000,2014,chevrolet corvette,like new,8,gas,60000,automatic,coupe,red,0,2018-07-12,44
13869,12995,2010,ford expedition,excellent,8,gas,147659,automatic,SUV,white,0,2019-04-03,63
13870,14995,2015,ford fusion,excellent,4,gas,34621,automatic,sedan,black,0,2018-10-30,8
13871,10500,2011,toyota tacoma,good,4,gas,125000,automatic,truck,white,1,2018-11-27,20
13872,2800,2005,ford f-150,excellent,8,gas,205876,automatic,truck,blue,1,2018-10-06,13
13873,2200,2003,ford focus,fair,4,gas,130548,automatic,sedan,blue,0,2018-08-01,56
13874,3800,2012,ford focus,good,4,gas,130323,automatic,sedan,black,0,2019-04-03,53
13875,16900,2017,ford fusion se,like new,4,gas,217123,automatic,sedan,red,0,2019-03-11,7
13876,5375,2009,jeep grand cherokee,excellent,6,gas,178336,automatic,SUV,red,1,2018-11-28,73
13877,7995,2014,ford focus se,excellent,4,gas,98550,automatic,hatchback,red,0,2018-08-22,42
13878,6995,2011,chevrolet cruze,good,4,gas,96115,automatic,sedan,black,0,2019-04-02,20
13879,6500,1989,chevrolet silverado 1500,good,8,gas,120000,manual,pickup,blue,0,2019-01-27,132
13880,7995,2005,ram 1500,excellent,8,gas,171713,automatic,pickup,red,1,2019-03-12,21
13881,13995,2013,jeep grand cherokee,excellent,6,gas,123859,automatic,SUV,black,1,2019-04-18,42
13882,3000,1996,ford mustang,good,6,gas,179000,manual,coupe,blue,0,2018-11-19,60
13883,5995,2006,honda pilot,excellent,6,gas,166942,automatic,SUV,green,1,2019-02-08,22
13884,5000,2007,chrysler town & country,like new,6,gas,99000,automatic,mini-van,red,0,2018-11-21,18
13885,8300,2017,nissan altima,new,4,gas,50000,automatic,sedan,black,0,2019-01-31,39
13886,10995,2014,chrysler town & country,excellent,6,gas,122676,automatic,mini-van,black,0,2019-02-24,7
13887,9995,2012,ford fusion se,like new,4,gas,16000,automatic,truck,grey,0,2019-02-05,81
13888,13385,2015,chevrolet equinox,excellent,4,gas,64637,automatic,SUV,white,0,2018-05-04,16
13889,9995,2007,ford expedition,excellent,8,gas,147659,automatic,SUV,white,0,2018-08-07,80
13890,15495,2011,ford f-150,excellent,8,gas,138745,automatic,pickup,grey,1,2018-10-14,27
13891,13995,2000,chevrolet corvette,excellent,8,gas,46424,automatic,coupe,blue,0,2019-01-17,63
13892,17495,2011,ford f-150,excellent,6,gas,121928,automatic,pickup,silver,1,2018-07-25,15
13893,10695,2008,chevrolet suburban,excellent,8,gas,187113,automatic,SUV,blue,1,2018-12-10,60
13894,12995,2015,ford fusion,excellent,4,gas,34621,automatic,sedan,black,0,2019-03-20,17
13895,3000,2000,ford mustang,good,6,gas,88345,manual,coupe,silver,0,2018-07-16,24
13896,10900,2012,chevrolet silverado 1500,good,6,gas,120000,automatic,truck,white,0,2018-10-25,26
13897,25900,2012,chevrolet silverado 1500 crew,good,8,other,55047,other,pickup,red,1,2018-08-30,6
13898,19500,2007,chevrolet silverado,excellent,8,gas,69000,automatic,truck,silver,1,2018-07-11,101
13899,2700,2000,ford mustang,good,6,gas,270000,automatic,coupe,green,0,2019-01-31,28
13900,13000,2015,jeep grand cherokee laredo,excellent,6,gas,130000,automatic,SUV,black,1,2019-01-03,52
13901,2300,1996,ford ranger,good,6,gas,165000,automatic,pickup,blue,0,2018-07-15,26
13902,1500,2009,honda civic,fair,4,gas,215000,automatic,sedan,red,0,2018-05-22,104
13903,33900,2018,chevrolet silverado 1500 crew,good,8,gas,11315,other,pickup,white,1,2018-09-11,55
13904,20490,2013,ford f-150,excellent,8,gas,105645,automatic,truck,red,1,2018-08-01,8
13905,22900,2018,nissan frontier crew cab sv,good,6,gas,24402,other,pickup,blue,1,2018-09-27,82
13906,24600,2014,chevrolet silverado 1500 crew,good,6,gas,85048,automatic,pickup,silver,1,2018-11-22,28
13907,24000,2019,nissan frontier crew cab sv,good,6,gas,16295,other,pickup,blue,1,2019-01-25,32
13908,23700,2018,nissan frontier crew cab sv,good,6,gas,12901,other,pickup,black,1,2018-09-04,23
13909,3500,2010,chevrolet impala,excellent,6,hybrid,173000,automatic,sedan,silver,0,2018-07-17,6
13910,22500,2018,nissan frontier crew cab sv,good,6,gas,24209,other,pickup,white,1,2018-06-17,39
13911,1,2015,gmc sierra 1500,excellent,10,gas,92945,other,truck,custom,1,2018-07-15,34
13912,1,2014,ram 2500,excellent,6,gas,36830,automatic,truck,white,1,2018-11-06,60
13913,1,2015,ram 1500,excellent,10,gas,59980,other,truck,silver,1,2018-05-16,17
13914,1,2016,ram 3500,excellent,10,gas,43200,other,truck,white,1,2019-04-17,28
13915,1,2018,jeep wrangler,excellent,4,gas,3420,automatic,SUV,black,1,2018-12-20,42
13916,1,2018,ram 3500,excellent,6,gas,121642,automatic,truck,white,1,2018-09-20,39
13917,1,2016,toyota tundra,excellent,10,gas,120500,other,truck,brown,1,2018-10-24,49
13918,43999,2016,ford f-250 sd,excellent,8,gas,65685,other,truck,black,1,2018-06-17,59
13919,1,2017,ram 3500,excellent,6,gas,57482,other,truck,white,1,2018-06-02,96
13920,1,2017,toyota tundra,excellent,8,gas,41512,automatic,truck,black,1,2018-10-18,12
13921,1,2017,jeep wrangler,excellent,10,gas,38617,other,SUV,black,1,2018-05-27,72
13922,1,2019,ford f-150,excellent,10,gas,17976,other,truck,grey,1,2019-02-05,66
13923,1,2018,ram 3500,excellent,10,gas,8530,other,truck,white,1,2018-10-16,25
13924,1,2016,jeep wrangler,excellent,6,gas,47683,automatic,SUV,red,1,2018-09-15,37
13925,1,2012,ford mustang,excellent,10,gas,88345,automatic,coupe,orange,1,2018-09-19,7
13926,1,2018,ford f-150,excellent,6,gas,17269,automatic,truck,silver,0,2018-06-27,48
13927,1,2018,ford f-150,excellent,8,gas,31975,automatic,truck,green,1,2018-08-05,19
13928,26500,2012,ford f-250,excellent,8,diesel,164100,automatic,truck,white,1,2018-09-18,18
13929,287,2019,chevrolet impala,like new,6,gas,36147,automatic,sedan,silver,0,2019-04-15,36
13930,326,2018,jeep cherokee,like new,4,gas,14,automatic,SUV,white,0,2018-12-17,7
13931,253,2018,chevrolet malibu,like new,4,gas,30720,automatic,sedan,black,0,2018-08-12,89
13932,17989,2011,ford f-150,excellent,8,gas,127472,automatic,truck,black,1,2018-07-25,13
13933,15000,2008,gmc sierra 1500,good,8,gas,117000,automatic,truck,blue,1,2019-01-16,83
13934,28600,2014,ford f-150,excellent,6,gas,51537,automatic,truck,red,1,2018-06-13,12
13935,211,2012,ford taurus,excellent,6,gas,130982,automatic,sedan,red,0,2019-01-10,44
13936,289,2009,jeep wrangler unlimited,excellent,6,gas,79485,automatic,SUV,black,1,2019-03-27,19
13937,243,2016,nissan sentra,excellent,4,gas,44953,automatic,sedan,black,0,2019-02-01,51
